Date,ALL,AMZN,ADBE,AAP,AKAM,ADS,APH,AAPL,XRAY,GOOG,AES,AGN,COST,T,A,CAH,ABT,AFL,AIG,AMAT,ADM,BBY,CCL,DVN,MMM,MO,COF,AIV,KMX,AEE,ACN,APTV,CPRI,ARNC
12/28/2009,-0.002,0.079,0.07,0.097,0.085,0.053,0.1,0.175,0.083,0.14,0.048,0.067,0.05,0.049,0.027,0.04,0.086,0.018,-0.008,-0.014,0.035,0.064,0.038,0.02,0.107,0.136,-0.005,0.006,0.107,0.04,0.153,0.068,0.258,-
1/11/2010,-0.002,0.079,0.07,0.097,0.085,0.053,0.1,0.175,0.083,0.14,0.048,0.067,0.05,0.049,0.027,0.04,0.086,0.018,-0.008,-0.014,0.035,0.064,0.038,0.02,0.107,0.136,-0.005,0.006,0.107,0.04,0.153,0.068,0.258,-
1/18/2010,-0.002,0.079,0.07,0.097,0.085,0.053,0.1,0.175,0.083,0.14,0.048,0.067,0.05,0.049,0.027,0.04,0.086,0.018,-0.008,-0.014,0.035,0.064,0.038,0.02,0.107,0.136,-0.005,0.006,0.107,0.04,0.153,0.068,0.258,-
1/25/2010,-0.002,0.079,0.07,0.097,0.085,0.053,0.1,0.175,0.083,0.14,0.048,0.067,0.05,0.049,0.027,0.04,0.086,0.018,-0.008,-0.014,0.035,0.064,0.038,0.02,0.107,0.136,-0.005,0.006,0.107,0.04,0.153,0.068,0.258,-
1/4/2010,-0.002,0.079,0.07,0.097,0.085,0.053,0.1,0.175,0.083,0.14,0.048,0.067,0.05,0.049,0.027,0.04,0.086,0.018,-0.008,-0.014,0.035,0.064,0.038,0.02,0.107,0.136,-0.005,0.006,0.107,0.04,0.153,0.068,0.258,-
10/11/2010,0.009,0.076,0.081,0.102,0.078,0.057,0.114,0.187,0.079,0.136,0.051,0.064,0.056,0.051,0.05,0.043,0.081,0.024,0.008,0.089,0.042,0.086,0.039,0.089,0.129,0.11,0.015,0.009,0.079,0.041,0.146,0.068,0.258,-
10/18/2010,0.009,0.076,0.081,0.102,0.078,0.057,0.114,0.187,0.079,0.136,0.051,0.064,0.056,0.051,0.05,0.043,0.081,0.024,0.008,0.089,0.042,0.086,0.039,0.089,0.129,0.11,0.015,0.009,0.079,0.041,0.146,0.068,0.258,-
10/25/2010,0.009,0.076,0.081,0.102,0.078,0.057,0.114,0.187,0.079,0.136,0.051,0.064,0.056,0.051,0.05,0.043,0.081,0.024,0.008,0.089,0.042,0.086,0.039,0.089,0.129,0.11,0.015,0.009,0.079,0.041,0.146,0.068,0.258,-
10/4/2010,0.009,0.076,0.081,0.102,0.078,0.057,0.114,0.187,0.079,0.136,0.051,0.064,0.056,0.051,0.05,0.043,0.081,0.024,0.008,0.089,0.042,0.086,0.039,0.089,0.129,0.11,0.015,0.009,0.079,0.041,0.146,0.068,0.258,-
11/1/2010,0.009,0.076,0.081,0.102,0.078,0.057,0.114,0.187,0.079,0.136,0.051,0.064,0.056,0.051,0.05,0.043,0.081,0.024,0.008,0.089,0.042,0.086,0.039,0.089,0.129,0.11,0.015,0.009,0.079,0.041,0.146,0.068,0.258,-
11/15/2010,0.009,0.076,0.081,0.102,0.078,0.057,0.114,0.187,0.079,0.136,0.051,0.064,0.056,0.051,0.05,0.043,0.081,0.024,0.008,0.089,0.042,0.086,0.039,0.089,0.129,0.11,0.015,0.009,0.079,0.041,0.146,0.068,0.258,-
11/22/2010,0.009,0.076,0.081,0.102,0.078,0.057,0.114,0.187,0.079,0.136,0.051,0.064,0.056,0.051,0.05,0.043,0.081,0.024,0.008,0.089,0.042,0.086,0.039,0.089,0.129,0.11,0.015,0.009,0.079,0.041,0.146,0.068,0.258,-
11/29/2010,0.009,0.076,0.081,0.102,0.078,0.057,0.114,0.187,0.079,0.136,0.051,0.064,0.056,0.051,0.05,0.043,0.081,0.024,0.008,0.089,0.042,0.086,0.039,0.089,0.129,0.11,0.015,0.009,0.079,0.041,0.146,0.068,0.258,-
11/8/2010,0.009,0.076,0.081,0.102,0.078,0.057,0.114,0.187,0.079,0.136,0.051,0.064,0.056,0.051,0.05,0.043,0.081,0.024,0.008,0.089,0.042,0.086,0.039,0.089,0.129,0.11,0.015,0.009,0.079,0.041,0.146,0.068,0.258,-
12/13/2010,0.009,0.076,0.081,0.102,0.078,0.057,0.114,0.187,0.079,0.136,0.051,0.064,0.056,0.051,0.05,0.043,0.081,0.024,0.008,0.089,0.042,0.086,0.039,0.089,0.129,0.11,0.015,0.009,0.079,0.041,0.146,0.068,0.258,-
12/20/2010,0.009,0.076,0.081,0.102,0.078,0.057,0.114,0.187,0.079,0.136,0.051,0.064,0.056,0.051,0.05,0.043,0.081,0.024,0.008,0.089,0.042,0.086,0.039,0.089,0.129,0.11,0.015,0.009,0.079,0.041,0.146,0.068,0.258,-
12/27/2010,0.007,0.054,0.082,0.107,0.071,0.041,0.121,0.191,0.077,0.132,0.054,0.05,0.054,0.046,0.053,0.042,0.078,0.025,0.006,0.12,0.039,0.069,0.039,0.079,0.129,0.112,0.017,0.007,0.082,0.04,0.15,0.068,0.258,-
12/6/2010,0.009,0.076,0.081,0.102,0.078,0.057,0.114,0.187,0.079,0.136,0.051,0.064,0.056,0.051,0.05,0.043,0.081,0.024,0.008,0.089,0.042,0.086,0.039,0.089,0.129,0.11,0.015,0.009,0.079,0.041,0.146,0.068,0.258,-
2/1/2010,-0.002,0.079,0.07,0.097,0.085,0.053,0.1,0.175,0.083,0.14,0.048,0.067,0.05,0.049,0.027,0.04,0.086,0.018,-0.008,-0.014,0.035,0.064,0.038,0.02,0.107,0.136,-0.005,0.006,0.107,0.04,0.153,0.068,0.258,-
2/15/2010,-0.002,0.079,0.07,0.097,0.085,0.053,0.1,0.175,0.083,0.14,0.048,0.067,0.05,0.049,0.027,0.04,0.086,0.018,-0.008,-0.014,0.035,0.064,0.038,0.02,0.107,0.136,-0.005,0.006,0.107,0.04,0.153,0.068,0.258,-
2/22/2010,-0.002,0.079,0.07,0.097,0.085,0.053,0.1,0.175,0.083,0.14,0.048,0.067,0.05,0.049,0.027,0.04,0.086,0.018,-0.008,-0.014,0.035,0.064,0.038,0.02,0.107,0.136,-0.005,0.006,0.107,0.04,0.153,0.068,0.258,-
2/8/2010,-0.002,0.079,0.07,0.097,0.085,0.053,0.1,0.175,0.083,0.14,0.048,0.067,0.05,0.049,0.027,0.04,0.086,0.018,-0.008,-0.014,0.035,0.064,0.038,0.02,0.107,0.136,-0.005,0.006,0.107,0.04,0.153,0.068,0.258,-
3/1/2010,-0.002,0.079,0.07,0.097,0.085,0.053,0.1,0.175,0.083,0.14,0.048,0.067,0.05,0.049,0.027,0.04,0.086,0.018,-0.008,-0.014,0.035,0.064,0.038,0.02,0.107,0.136,-0.005,0.006,0.107,0.04,0.153,0.068,0.258,-
3/15/2010,-0.002,0.079,0.07,0.097,0.085,0.053,0.1,0.175,0.083,0.14,0.048,0.067,0.05,0.049,0.027,0.04,0.086,0.018,-0.008,-0.014,0.035,0.064,0.038,0.02,0.107,0.136,-0.005,0.006,0.107,0.04,0.153,0.068,0.258,-
3/22/2010,-0.002,0.079,0.07,0.097,0.085,0.053,0.1,0.175,0.083,0.14,0.048,0.067,0.05,0.049,0.027,0.04,0.086,0.018,-0.008,-0.014,0.035,0.064,0.038,0.02,0.107,0.136,-0.005,0.006,0.107,0.04,0.153,0.068,0.258,-
3/29/2010,0.009,0.087,0.063,0.095,0.079,0.045,0.103,0.187,0.085,0.146,0.052,0.058,0.053,0.05,0.031,0.038,0.088,0.019,0.01,0.003,0.037,0.089,0.038,0.077,0.134,0.105,0.009,0.008,0.122,0.038,0.157,0.068,0.258,-
3/8/2010,-0.002,0.079,0.07,0.097,0.085,0.053,0.1,0.175,0.083,0.14,0.048,0.067,0.05,0.049,0.027,0.04,0.086,0.018,-0.008,-0.014,0.035,0.064,0.038,0.02,0.107,0.136,-0.005,0.006,0.107,0.04,0.153,0.068,0.258,-
4/12/2010,0.009,0.087,0.063,0.095,0.079,0.045,0.103,0.187,0.085,0.146,0.052,0.058,0.053,0.05,0.031,0.038,0.088,0.019,0.01,0.003,0.037,0.089,0.038,0.077,0.134,0.105,0.009,0.008,0.122,0.038,0.157,0.068,0.258,-
4/19/2010,0.009,0.087,0.063,0.095,0.079,0.045,0.103,0.187,0.085,0.146,0.052,0.058,0.053,0.05,0.031,0.038,0.088,0.019,0.01,0.003,0.037,0.089,0.038,0.077,0.134,0.105,0.009,0.008,0.122,0.038,0.157,0.068,0.258,-
4/26/2010,0.009,0.087,0.063,0.095,0.079,0.045,0.103,0.187,0.085,0.146,0.052,0.058,0.053,0.05,0.031,0.038,0.088,0.019,0.01,0.003,0.037,0.089,0.038,0.077,0.134,0.105,0.009,0.008,0.122,0.038,0.157,0.068,0.258,-
4/5/2010,0.009,0.087,0.063,0.095,0.079,0.045,0.103,0.187,0.085,0.146,0.052,0.058,0.053,0.05,0.031,0.038,0.088,0.019,0.01,0.003,0.037,0.089,0.038,0.077,0.134,0.105,0.009,0.008,0.122,0.038,0.157,0.068,0.258,-
5/10/2010,0.009,0.087,0.063,0.095,0.079,0.045,0.103,0.187,0.085,0.146,0.052,0.058,0.053,0.05,0.031,0.038,0.088,0.019,0.01,0.003,0.037,0.089,0.038,0.077,0.134,0.105,0.009,0.008,0.122,0.038,0.157,0.068,0.258,-
5/17/2010,0.009,0.087,0.063,0.095,0.079,0.045,0.103,0.187,0.085,0.146,0.052,0.058,0.053,0.05,0.031,0.038,0.088,0.019,0.01,0.003,0.037,0.089,0.038,0.077,0.134,0.105,0.009,0.008,0.122,0.038,0.157,0.068,0.258,-
5/24/2010,0.009,0.087,0.063,0.095,0.079,0.045,0.103,0.187,0.085,0.146,0.052,0.058,0.053,0.05,0.031,0.038,0.088,0.019,0.01,0.003,0.037,0.089,0.038,0.077,0.134,0.105,0.009,0.008,0.122,0.038,0.157,0.068,0.258,-
5/3/2010,0.009,0.087,0.063,0.095,0.079,0.045,0.103,0.187,0.085,0.146,0.052,0.058,0.053,0.05,0.031,0.038,0.088,0.019,0.01,0.003,0.037,0.089,0.038,0.077,0.134,0.105,0.009,0.008,0.122,0.038,0.157,0.068,0.258,-
5/31/2010,0.009,0.087,0.063,0.095,0.079,0.045,0.103,0.187,0.085,0.146,0.052,0.058,0.053,0.05,0.031,0.038,0.088,0.019,0.01,0.003,0.037,0.089,0.038,0.077,0.134,0.105,0.009,0.008,0.122,0.038,0.157,0.068,0.258,-
6/14/2010,0.009,0.087,0.063,0.095,0.079,0.045,0.103,0.187,0.085,0.146,0.052,0.058,0.053,0.05,0.031,0.038,0.088,0.019,0.01,0.003,0.037,0.089,0.038,0.077,0.134,0.105,0.009,0.008,0.122,0.038,0.157,0.068,0.258,-
6/21/2010,0.009,0.087,0.063,0.095,0.079,0.045,0.103,0.187,0.085,0.146,0.052,0.058,0.053,0.05,0.031,0.038,0.088,0.019,0.01,0.003,0.037,0.089,0.038,0.077,0.134,0.105,0.009,0.008,0.122,0.038,0.157,0.068,0.258,-
6/28/2010,0.008,0.087,0.069,0.098,0.077,0.053,0.111,0.184,0.086,0.141,0.054,0.062,0.055,0.051,0.044,0.038,0.086,0.022,0.009,0.044,0.048,0.082,0.037,0.085,0.135,0.11,0.013,0.009,0.08,0.037,0.152,0.068,0.258,-
6/7/2010,0.009,0.087,0.063,0.095,0.079,0.045,0.103,0.187,0.085,0.146,0.052,0.058,0.053,0.05,0.031,0.038,0.088,0.019,0.01,0.003,0.037,0.089,0.038,0.077,0.134,0.105,0.009,0.008,0.122,0.038,0.157,0.068,0.258,-
7/12/2010,0.008,0.087,0.069,0.098,0.077,0.053,0.111,0.184,0.086,0.141,0.054,0.062,0.055,0.051,0.044,0.038,0.086,0.022,0.009,0.044,0.048,0.082,0.037,0.085,0.135,0.11,0.013,0.009,0.08,0.037,0.152,0.068,0.258,-
7/19/2010,0.008,0.087,0.069,0.098,0.077,0.053,0.111,0.184,0.086,0.141,0.054,0.062,0.055,0.051,0.044,0.038,0.086,0.022,0.009,0.044,0.048,0.082,0.037,0.085,0.135,0.11,0.013,0.009,0.08,0.037,0.152,0.068,0.258,-
7/26/2010,0.008,0.087,0.069,0.098,0.077,0.053,0.111,0.184,0.086,0.141,0.054,0.062,0.055,0.051,0.044,0.038,0.086,0.022,0.009,0.044,0.048,0.082,0.037,0.085,0.135,0.11,0.013,0.009,0.08,0.037,0.152,0.068,0.258,-
7/5/2010,0.008,0.087,0.069,0.098,0.077,0.053,0.111,0.184,0.086,0.141,0.054,0.062,0.055,0.051,0.044,0.038,0.086,0.022,0.009,0.044,0.048,0.082,0.037,0.085,0.135,0.11,0.013,0.009,0.08,0.037,0.152,0.068,0.258,-
8/16/2010,0.008,0.087,0.069,0.098,0.077,0.053,0.111,0.184,0.086,0.141,0.054,0.062,0.055,0.051,0.044,0.038,0.086,0.022,0.009,0.044,0.048,0.082,0.037,0.085,0.135,0.11,0.013,0.009,0.08,0.037,0.152,0.068,0.258,-
8/2/2010,0.008,0.087,0.069,0.098,0.077,0.053,0.111,0.184,0.086,0.141,0.054,0.062,0.055,0.051,0.044,0.038,0.086,0.022,0.009,0.044,0.048,0.082,0.037,0.085,0.135,0.11,0.013,0.009,0.08,0.037,0.152,0.068,0.258,-
8/23/2010,0.008,0.087,0.069,0.098,0.077,0.053,0.111,0.184,0.086,0.141,0.054,0.062,0.055,0.051,0.044,0.038,0.086,0.022,0.009,0.044,0.048,0.082,0.037,0.085,0.135,0.11,0.013,0.009,0.08,0.037,0.152,0.068,0.258,-
8/30/2010,0.008,0.087,0.069,0.098,0.077,0.053,0.111,0.184,0.086,0.141,0.054,0.062,0.055,0.051,0.044,0.038,0.086,0.022,0.009,0.044,0.048,0.082,0.037,0.085,0.135,0.11,0.013,0.009,0.08,0.037,0.152,0.068,0.258,-
8/9/2010,0.008,0.087,0.069,0.098,0.077,0.053,0.111,0.184,0.086,0.141,0.054,0.062,0.055,0.051,0.044,0.038,0.086,0.022,0.009,0.044,0.048,0.082,0.037,0.085,0.135,0.11,0.013,0.009,0.08,0.037,0.152,0.068,0.258,-
9/13/2010,0.008,0.087,0.069,0.098,0.077,0.053,0.111,0.184,0.086,0.141,0.054,0.062,0.055,0.051,0.044,0.038,0.086,0.022,0.009,0.044,0.048,0.082,0.037,0.085,0.135,0.11,0.013,0.009,0.08,0.037,0.152,0.068,0.258,-
9/20/2010,0.008,0.087,0.069,0.098,0.077,0.053,0.111,0.184,0.086,0.141,0.054,0.062,0.055,0.051,0.044,0.038,0.086,0.022,0.009,0.044,0.048,0.082,0.037,0.085,0.135,0.11,0.013,0.009,0.08,0.037,0.152,0.068,0.258,-
9/27/2010,0.009,0.076,0.081,0.102,0.078,0.057,0.114,0.187,0.079,0.136,0.051,0.064,0.056,0.051,0.05,0.043,0.081,0.024,0.008,0.089,0.042,0.086,0.039,0.089,0.129,0.11,0.015,0.009,0.079,0.041,0.146,0.068,0.258,-
9/6/2010,0.008,0.087,0.069,0.098,0.077,0.053,0.111,0.184,0.086,0.141,0.054,0.062,0.055,0.051,0.044,0.038,0.086,0.022,0.009,0.044,0.048,0.082,0.037,0.085,0.135,0.11,0.013,0.009,0.08,0.037,0.152,0.068,0.258,-
1/10/2011,0.007,0.054,0.082,0.107,0.071,0.041,0.121,0.191,0.077,0.132,0.054,0.05,0.054,0.046,0.053,0.042,0.078,0.025,0.006,0.12,0.039,0.069,0.039,0.079,0.129,0.112,0.017,0.007,0.082,0.04,0.15,0.068,0.258,-
1/17/2011,0.007,0.054,0.082,0.107,0.071,0.041,0.121,0.191,0.077,0.132,0.054,0.05,0.054,0.046,0.053,0.042,0.078,0.025,0.006,0.12,0.039,0.069,0.039,0.079,0.129,0.112,0.017,0.007,0.082,0.04,0.15,0.068,0.258,-
1/24/2011,0.007,0.054,0.082,0.107,0.071,0.041,0.121,0.191,0.077,0.132,0.054,0.05,0.054,0.046,0.053,0.042,0.078,0.025,0.006,0.12,0.039,0.069,0.039,0.079,0.129,0.112,0.017,0.007,0.082,0.04,0.15,0.068,0.258,-
1/3/2011,0.007,0.054,0.082,0.107,0.071,0.041,0.121,0.191,0.077,0.132,0.054,0.05,0.054,0.046,0.053,0.042,0.078,0.025,0.006,0.12,0.039,0.069,0.039,0.079,0.129,0.112,0.017,0.007,0.082,0.04,0.15,0.068,0.258,-
1/31/2011,0.007,0.054,0.082,0.107,0.071,0.041,0.121,0.191,0.077,0.132,0.054,0.05,0.054,0.046,0.053,0.042,0.078,0.025,0.006,0.12,0.039,0.069,0.039,0.079,0.129,0.112,0.017,0.007,0.082,0.04,0.15,0.068,0.258,-
10/10/2011,0.003,0.04,0.087,0.109,0.081,0.035,0.116,0.22,0.053,0.12,0.055,0.057,0.06,0.047,0.07,0.048,0.083,0.018,0.002,0.135,0.047,0.075,0.037,0.077,0.123,0.11,0.018,0.011,0.063,0.035,0.152,0.091,0.275,-
10/17/2011,0.003,0.04,0.087,0.109,0.081,0.035,0.116,0.22,0.053,0.12,0.055,0.057,0.06,0.047,0.07,0.048,0.083,0.018,0.002,0.135,0.047,0.075,0.037,0.077,0.123,0.11,0.018,0.011,0.063,0.035,0.152,0.091,0.275,-
10/24/2011,0.003,0.04,0.087,0.109,0.081,0.035,0.116,0.22,0.053,0.12,0.055,0.057,0.06,0.047,0.07,0.048,0.083,0.018,0.002,0.135,0.047,0.075,0.037,0.077,0.123,0.11,0.018,0.011,0.063,0.035,0.152,0.091,0.275,-
10/3/2011,0.003,0.04,0.087,0.109,0.081,0.035,0.116,0.22,0.053,0.12,0.055,0.057,0.06,0.047,0.07,0.048,0.083,0.018,0.002,0.135,0.047,0.075,0.037,0.077,0.123,0.11,0.018,0.011,0.063,0.035,0.152,0.091,0.275,-
10/31/2011,0.003,0.04,0.087,0.109,0.081,0.035,0.116,0.22,0.053,0.12,0.055,0.057,0.06,0.047,0.07,0.048,0.083,0.018,0.002,0.135,0.047,0.075,0.037,0.077,0.123,0.11,0.018,0.011,0.063,0.035,0.152,0.091,0.275,-
11/14/2011,0.003,0.04,0.087,0.109,0.081,0.035,0.116,0.22,0.053,0.12,0.055,0.057,0.06,0.047,0.07,0.048,0.083,0.018,0.002,0.135,0.047,0.075,0.037,0.077,0.123,0.11,0.018,0.011,0.063,0.035,0.152,0.091,0.275,-
11/21/2011,0.003,0.04,0.087,0.109,0.081,0.035,0.116,0.22,0.053,0.12,0.055,0.057,0.06,0.047,0.07,0.048,0.083,0.018,0.002,0.135,0.047,0.075,0.037,0.077,0.123,0.11,0.018,0.011,0.063,0.035,0.152,0.091,0.275,-
11/28/2011,0.003,0.04,0.087,0.109,0.081,0.035,0.116,0.22,0.053,0.12,0.055,0.057,0.06,0.047,0.07,0.048,0.083,0.018,0.002,0.135,0.047,0.075,0.037,0.077,0.123,0.11,0.018,0.011,0.063,0.035,0.152,0.091,0.275,-
11/7/2011,0.003,0.04,0.087,0.109,0.081,0.035,0.116,0.22,0.053,0.12,0.055,0.057,0.06,0.047,0.07,0.048,0.083,0.018,0.002,0.135,0.047,0.075,0.037,0.077,0.123,0.11,0.018,0.011,0.063,0.035,0.152,0.091,0.275,-
12/12/2011,0.003,0.04,0.087,0.109,0.081,0.035,0.116,0.22,0.053,0.12,0.055,0.057,0.06,0.047,0.07,0.048,0.083,0.018,0.002,0.135,0.047,0.075,0.037,0.077,0.123,0.11,0.018,0.011,0.063,0.035,0.152,0.091,0.275,-
12/19/2011,0.003,0.04,0.087,0.109,0.081,0.035,0.116,0.22,0.053,0.12,0.055,0.057,0.06,0.047,0.07,0.048,0.083,0.018,0.002,0.135,0.047,0.075,0.037,0.077,0.123,0.11,0.018,0.011,0.063,0.035,0.152,0.091,0.275,-
12/26/2011,0.003,0.04,0.087,0.109,0.081,0.035,0.116,0.22,0.053,0.12,0.055,0.057,0.06,0.047,0.07,0.048,0.083,0.018,0.002,0.135,0.047,0.075,0.037,0.077,0.123,0.11,0.018,0.011,0.063,0.035,0.152,0.091,0.275,-
12/5/2011,0.003,0.04,0.087,0.109,0.081,0.035,0.116,0.22,0.053,0.12,0.055,0.057,0.06,0.047,0.07,0.048,0.083,0.018,0.002,0.135,0.047,0.075,0.037,0.077,0.123,0.11,0.018,0.011,0.063,0.035,0.152,0.091,0.275,-
2/14/2011,0.007,0.054,0.082,0.107,0.071,0.041,0.121,0.191,0.077,0.132,0.054,0.05,0.054,0.046,0.053,0.042,0.078,0.025,0.006,0.12,0.039,0.069,0.039,0.079,0.129,0.112,0.017,0.007,0.082,0.04,0.15,0.068,0.258,-
2/21/2011,0.007,0.054,0.082,0.107,0.071,0.041,0.121,0.191,0.077,0.132,0.054,0.05,0.054,0.046,0.053,0.042,0.078,0.025,0.006,0.12,0.039,0.069,0.039,0.079,0.129,0.112,0.017,0.007,0.082,0.04,0.15,0.068,0.258,-
2/28/2011,0.007,0.054,0.082,0.107,0.071,0.041,0.121,0.191,0.077,0.132,0.054,0.05,0.054,0.046,0.053,0.042,0.078,0.025,0.006,0.12,0.039,0.069,0.039,0.079,0.129,0.112,0.017,0.007,0.082,0.04,0.15,0.068,0.258,-
2/7/2011,0.007,0.054,0.082,0.107,0.071,0.041,0.121,0.191,0.077,0.132,0.054,0.05,0.054,0.046,0.053,0.042,0.078,0.025,0.006,0.12,0.039,0.069,0.039,0.079,0.129,0.112,0.017,0.007,0.082,0.04,0.15,0.068,0.258,-
3/14/2011,0.007,0.054,0.082,0.107,0.071,0.041,0.121,0.191,0.077,0.132,0.054,0.05,0.054,0.046,0.053,0.042,0.078,0.025,0.006,0.12,0.039,0.069,0.039,0.079,0.129,0.112,0.017,0.007,0.082,0.04,0.15,0.068,0.258,-
3/21/2011,0.007,0.054,0.082,0.107,0.071,0.041,0.121,0.191,0.077,0.132,0.054,0.05,0.054,0.046,0.053,0.042,0.078,0.025,0.006,0.12,0.039,0.069,0.039,0.079,0.129,0.112,0.017,0.007,0.082,0.04,0.15,0.068,0.258,-
3/28/2011,0.01,0.058,0.087,0.114,0.076,0.036,0.122,0.209,0.078,0.13,0.054,0.056,0.058,0.046,0.065,0.044,0.076,0.023,0.007,0.141,0.043,0.087,0.039,0.057,0.128,0.11,0.017,0.009,0.083,0.038,0.151,0.076,0.258,-
3/7/2011,0.007,0.054,0.082,0.107,0.071,0.041,0.121,0.191,0.077,0.132,0.054,0.05,0.054,0.046,0.053,0.042,0.078,0.025,0.006,0.12,0.039,0.069,0.039,0.079,0.129,0.112,0.017,0.007,0.082,0.04,0.15,0.068,0.258,-
4/11/2011,0.01,0.058,0.087,0.114,0.076,0.036,0.122,0.209,0.078,0.13,0.054,0.056,0.058,0.046,0.065,0.044,0.076,0.023,0.007,0.141,0.043,0.087,0.039,0.057,0.128,0.11,0.017,0.009,0.083,0.038,0.151,0.076,0.258,-
4/18/2011,0.01,0.058,0.087,0.114,0.076,0.036,0.122,0.209,0.078,0.13,0.054,0.056,0.058,0.046,0.065,0.044,0.076,0.023,0.007,0.141,0.043,0.087,0.039,0.057,0.128,0.11,0.017,0.009,0.083,0.038,0.151,0.076,0.258,-
4/25/2011,0.01,0.058,0.087,0.114,0.076,0.036,0.122,0.209,0.078,0.13,0.054,0.056,0.058,0.046,0.065,0.044,0.076,0.023,0.007,0.141,0.043,0.087,0.039,0.057,0.128,0.11,0.017,0.009,0.083,0.038,0.151,0.076,0.258,-
4/4/2011,0.01,0.058,0.087,0.114,0.076,0.036,0.122,0.209,0.078,0.13,0.054,0.056,0.058,0.046,0.065,0.044,0.076,0.023,0.007,0.141,0.043,0.087,0.039,0.057,0.128,0.11,0.017,0.009,0.083,0.038,0.151,0.076,0.258,-
5/16/2011,0.01,0.058,0.087,0.114,0.076,0.036,0.122,0.209,0.078,0.13,0.054,0.056,0.058,0.046,0.065,0.044,0.076,0.023,0.007,0.141,0.043,0.087,0.039,0.057,0.128,0.11,0.017,0.009,0.083,0.038,0.151,0.076,0.258,-
5/2/2011,0.01,0.058,0.087,0.114,0.076,0.036,0.122,0.209,0.078,0.13,0.054,0.056,0.058,0.046,0.065,0.044,0.076,0.023,0.007,0.141,0.043,0.087,0.039,0.057,0.128,0.11,0.017,0.009,0.083,0.038,0.151,0.076,0.258,-
5/23/2011,0.01,0.058,0.087,0.114,0.076,0.036,0.122,0.209,0.078,0.13,0.054,0.056,0.058,0.046,0.065,0.044,0.076,0.023,0.007,0.141,0.043,0.087,0.039,0.057,0.128,0.11,0.017,0.009,0.083,0.038,0.151,0.076,0.258,-
5/30/2011,0.01,0.058,0.087,0.114,0.076,0.036,0.122,0.209,0.078,0.13,0.054,0.056,0.058,0.046,0.065,0.044,0.076,0.023,0.007,0.141,0.043,0.087,0.039,0.057,0.128,0.11,0.017,0.009,0.083,0.038,0.151,0.076,0.258,-
5/9/2011,0.01,0.058,0.087,0.114,0.076,0.036,0.122,0.209,0.078,0.13,0.054,0.056,0.058,0.046,0.065,0.044,0.076,0.023,0.007,0.141,0.043,0.087,0.039,0.057,0.128,0.11,0.017,0.009,0.083,0.038,0.151,0.076,0.258,-
6/13/2011,0.01,0.058,0.087,0.114,0.076,0.036,0.122,0.209,0.078,0.13,0.054,0.056,0.058,0.046,0.065,0.044,0.076,0.023,0.007,0.141,0.043,0.087,0.039,0.057,0.128,0.11,0.017,0.009,0.083,0.038,0.151,0.076,0.258,-
6/20/2011,0.01,0.058,0.087,0.114,0.076,0.036,0.122,0.209,0.078,0.13,0.054,0.056,0.058,0.046,0.065,0.044,0.076,0.023,0.007,0.141,0.043,0.087,0.039,0.057,0.128,0.11,0.017,0.009,0.083,0.038,0.151,0.076,0.258,-
6/27/2011,0.005,0.052,0.089,0.109,0.079,0.034,0.121,0.223,0.076,0.124,0.054,0.055,0.058,0.045,0.069,0.048,0.079,0.018,0.007,0.149,0.045,0.079,0.037,0.068,0.126,0.112,0.018,0.01,0.064,0.038,0.156,0.084,0.258,-
6/6/2011,0.01,0.058,0.087,0.114,0.076,0.036,0.122,0.209,0.078,0.13,0.054,0.056,0.058,0.046,0.065,0.044,0.076,0.023,0.007,0.141,0.043,0.087,0.039,0.057,0.128,0.11,0.017,0.009,0.083,0.038,0.151,0.076,0.258,-
7/11/2011,0.005,0.052,0.089,0.109,0.079,0.034,0.121,0.223,0.076,0.124,0.054,0.055,0.058,0.045,0.069,0.048,0.079,0.018,0.007,0.149,0.045,0.079,0.037,0.068,0.126,0.112,0.018,0.01,0.064,0.038,0.156,0.084,0.258,-
7/18/2011,0.005,0.052,0.089,0.109,0.079,0.034,0.121,0.223,0.076,0.124,0.054,0.055,0.058,0.045,0.069,0.048,0.079,0.018,0.007,0.149,0.045,0.079,0.037,0.068,0.126,0.112,0.018,0.01,0.064,0.038,0.156,0.084,0.258,-
7/25/2011,0.005,0.052,0.089,0.109,0.079,0.034,0.121,0.223,0.076,0.124,0.054,0.055,0.058,0.045,0.069,0.048,0.079,0.018,0.007,0.149,0.045,0.079,0.037,0.068,0.126,0.112,0.018,0.01,0.064,0.038,0.156,0.084,0.258,-
7/4/2011,0.005,0.052,0.089,0.109,0.079,0.034,0.121,0.223,0.076,0.124,0.054,0.055,0.058,0.045,0.069,0.048,0.079,0.018,0.007,0.149,0.045,0.079,0.037,0.068,0.126,0.112,0.018,0.01,0.064,0.038,0.156,0.084,0.258,-
8/1/2011,0.005,0.052,0.089,0.109,0.079,0.034,0.121,0.223,0.076,0.124,0.054,0.055,0.058,0.045,0.069,0.048,0.079,0.018,0.007,0.149,0.045,0.079,0.037,0.068,0.126,0.112,0.018,0.01,0.064,0.038,0.156,0.084,0.258,-
